0,1,2,3,4
833,61,2349,-2288,None
834,60,2355,-2295,None
835,68,2329,-2261,None
836,69,2343,-2274,None
837,80,2357,-2277,None
838,77,2361,-2284,None
839,64,2379,-2315,None
840,67,2347,-2280,None
841,90,2349,-2259,None
842,65,2385,-2320,None
843,75,2365,-2290,None
844,74,2337,-2263,None
845,77,2347,-2270,None
846,73,2343,-2270,None
847,80,2341,-2261,None
848,72,2351,-2279,None
849,75,2359,-2284,None
850,83,2331,-2248,None
851,62,2345,-2283,None
852,86,2335,-2249,None
853,70,2383,-2313,None
854,71,2367,-2296,None
855,86,2349,-2263,None
856,68,2325,-2257,None
857,84,2345,-2261,None
858,75,2343,-2268,None
859,83,2341,-2258,None
860,83,2347,-2264,None
861,81,2361,-2280,None
862,77,2327,-2250,None
863,80,2355,-2275,None
864,72,2361,-2289,None
865,76,2335,-2259,None
866,72,2341,-2269,None
867,87,2353,-2266,None
868,71,2341,-2270,None
869,71,2359,-2288,None
870,61,2353,-2292,None
871,74,2357,-2283,None
872,78,2337,-2259,None
873,64,2371,-2307,None
874,76,2351,-2275,None
875,76,2343,-2267,None
876,97,2373,-2276,None
877,70,2379,-2309,None
878,75,2359,-2284,None
879,69,2389,-2320,None
880,76,2375,-2299,None
881,74,2357,-2283,None
882,77,2357,-2280,None
883,65,2355,-2290,None
884,71,2333,-2262,None
885,79,2341,-2262,None
886,81,2355,-2274,None
887,73,2345,-2272,None
888,66,2381,-2315,None
889,75,2343,-2268,None
890,70,2353,-2283,None
891,89,2339,-2250,None
892,87,2351,-2264,None
893,81,2365,-2284,None
894,78,2339,-2261,None
895,84,2329,-2245,None
896,82,2381,-2299,None
897,77,2331,-2254,None
898,66,2375,-2309,None
899,78,2315,-2237,None
900,66,2357,-2291,None
901,76,2357,-2281,None
902,75,2357,-2282,None
903,64,2345,-2281,None
904,68,2337,-2269,None
905,64,2379,-2315,None
906,62,2371,-2309,None
907,90,2347,-2257,None
908,86,2361,-2275,None
909,62,2373,-2311,None
910,77,2357,-2280,None
911,66,2347,-2281,None
912,68,2387,-2319,None
913,67,2377,-2310,None
914,71,2367,-2296,None
915,77,2341,-2264,None
916,76,2323,-2247,None
917,58,2351,-2293,None
918,69,2357,-2288,None
919,73,2347,-2274,None
920,74,2387,-2313,None
921,65,2363,-2298,None
922,80,2349,-2269,None
923,69,2379,-2310,None
924,73,2361,-2288,None
925,80,2363,-2283,None
926,77,2355,-2278,None
927,68,2361,-2293,None
928,83,2367,-2284,None
929,80,2371,-2291,None
930,94,2315,-2221,None
931,67,2347,-2280,None
932,74,2369,-2295,None
933,94,2337,-2243,None
934,95,2345,-2250,None
935,83,2369,-2286,None
936,65,2367,-2302,None
937,79,2353,-2274,None
938,57,2361,-2304,None
939,70,2373,-2303,None
940,73,2373,-2300,None
941,81,2371,-2290,None
942,86,2331,-2245,None
943,76,2355,-2279,None
944,84,2319,-2235,None
945,66,2359,-2293,None
946,93,2325,-2232,None
947,89,2335,-2246,None
948,77,2339,-2262,None
949,81,2367,-2286,None
950,73,2367,-2294,None
951,71,2373,-2302,None
952,89,2345,-2256,None
953,75,2355,-2280,None
954,77,2333,-2256,None
955,82,2349,-2267,None
956,78,2351,-2273,None
957,72,2365,-2293,None
958,75,2357,-2282,None
959,83,2359,-2276,None
960,89,2349,-2260,None
961,74,2347,-2273,None
962,81,2329,-2248,None
963,80,2359,-2279,None
964,81,2347,-2266,None
965,80,2347,-2267,None
966,73,2343,-2270,None
967,77,2365,-2288,None
968,80,2311,-2231,None
969,80,2339,-2259,None
