0,1,2,3,4
897,287,1855,287,None
898,310,1851,310,None
899,305,1883,305,None
900,304,1877,304,None
901,314,1849,314,None
902,287,1859,287,None
903,305,1857,305,None
904,287,1887,287,None
905,296,1877,296,None
906,301,1855,301,None
907,301,1871,301,None
908,289,1879,289,None
909,308,1869,308,None
910,298,1909,298,None
911,298,1903,298,None
912,283,1837,283,None
913,304,1869,304,None
914,292,1861,292,None
915,274,1869,274,None
916,288,1899,288,None
917,256,1861,256,None
918,290,1875,290,None
919,311,1861,311,None
920,311,1901,311,None
921,284,1869,284,None
922,291,1897,291,None
923,287,1883,287,None
924,303,1833,303,None
925,259,1871,259,None
926,308,1891,308,None
927,309,1903,309,None
928,323,1897,323,None
929,288,1843,288,None
930,309,1901,309,None
931,319,1927,319,None
932,303,1871,303,None
933,295,1855,295,None
934,318,1869,318,None
935,322,1821,322,None
936,308,1907,308,None
937,316,1851,316,None
938,319,1869,319,None
939,295,1835,295,None
940,307,1857,307,None
941,312,1851,312,None
942,311,1873,311,None
943,295,1841,295,None
944,315,1851,315,None
945,302,1859,302,None
946,289,1867,289,None
947,280,1853,280,None
948,296,1865,296,None
949,289,1875,289,None
950,311,1865,311,None
951,295,1847,295,None
952,314,1883,314,None
953,299,1861,299,None
954,316,1857,316,None
955,319,1865,319,None
956,310,1853,310,None
957,295,1883,295,None
958,289,1823,289,None
959,308,1825,308,None
960,309,1857,309,None
961,319,1859,319,None
962,291,1861,291,None
963,317,1859,317,None
964,301,1829,301,None
965,325,1835,325,None
966,331,1851,331,None
967,332,1895,332,None
968,301,1853,301,None
969,312,1869,312,None
970,303,1837,303,None
971,301,1857,301,None
972,318,1853,318,None
973,309,1841,309,None
974,319,1831,319,None
975,321,1825,321,None
976,307,1845,307,None
977,319,1853,319,None
978,285,1841,285,None
979,311,1847,311,None
980,316,1831,316,None
981,318,1841,318,None
982,309,1795,309,None
983,320,1817,320,None
984,319,1805,319,None
985,307,1819,307,None
986,314,1833,314,None
987,332,1833,332,None
988,321,1805,321,None
989,339,1853,339,None
990,330,1785,330,None
991,311,1833,311,None
992,334,1853,334,None
993,304,1797,304,None
994,321,1811,321,None
995,321,1831,321,None
996,342,1873,342,None
997,319,1823,319,None
998,304,1831,304,None
999,309,1807,309,None
