0,1,2,3,4
698,136,2049,136,None
699,136,2049,136,None
700,148,2049,148,None
701,132,2049,132,None
702,120,2049,120,None
703,145,2047,145,None
704,137,2047,137,None
705,121,2047,121,None
706,151,2047,151,None
707,103,2047,103,None
708,134,2049,134,None
709,127,2047,127,None
710,117,2047,117,None
711,121,2047,121,None
712,101,2047,101,None
713,136,2049,136,None
714,136,2049,136,None
715,127,2047,127,None
716,136,2049,136,None
717,109,2047,109,None
718,128,2049,128,None
719,139,2047,139,None
720,159,2047,159,None
721,149,2047,149,None
722,100,2049,100,None
723,143,2047,143,None
724,139,2043,139,None
725,126,2049,126,None
726,131,2047,131,None
727,142,2049,142,None
728,133,2047,133,None
729,155,2047,155,None
730,150,2049,150,None
731,138,2049,138,None
732,141,2047,141,None
733,151,2047,151,None
734,144,2049,144,None
735,125,2047,125,None
736,120,2049,120,None
737,150,2049,150,None
738,115,2047,115,None
739,141,2047,141,None
740,142,2049,142,None
741,131,2047,131,None
742,133,2047,133,None
743,137,2047,137,None
744,150,2049,150,None
745,116,2049,116,None
746,118,2045,118,None
747,144,2049,144,None
748,126,2045,126,None
749,146,2049,146,None
750,137,2047,137,None
751,140,2049,140,None
752,143,2047,143,None
753,129,2047,129,None
754,136,2049,136,None
755,136,2049,136,None
756,102,2045,102,None
757,128,2049,128,None
758,135,2047,135,None
759,132,2049,132,None
760,144,2049,144,None
761,124,2049,124,None
762,145,2047,145,None
763,117,2047,117,None
764,117,2047,117,None
765,119,2047,119,None
766,122,2049,122,None
767,126,2049,126,None
768,131,2047,131,None
769,127,2047,127,None
770,158,2049,158,None
771,149,2043,149,None
772,143,2047,143,None
773,122,2049,122,None
774,123,2047,123,None
775,110,2049,110,None
776,142,2049,142,None
777,113,2047,113,None
778,138,2049,138,None
779,133,2047,133,None
780,126,2049,126,None
781,133,2047,133,None
782,134,2049,134,None
783,138,2049,138,None
784,108,2049,108,None
785,162,2049,162,None
786,144,2045,144,None
787,168,2049,168,None
788,141,2047,141,None
789,120,2049,120,None
790,138,2049,138,None
791,118,2049,118,None
792,120,2045,120,None
793,140,2045,140,None
794,117,2047,117,None
795,125,2047,125,None
796,110,2045,110,None
797,137,2047,137,None
798,111,2047,111,None
799,108,2045,108,None
800,112,2045,112,None
801,141,2043,141,None
802,120,2045,120,None
803,144,2045,144,None
804,130,2041,130,None
805,128,2049,128,None
806,114,2049,114,None
807,152,2049,152,None
808,135,2047,135,None
809,151,2047,151,None
810,141,2043,141,None
811,147,2047,147,None
812,138,2045,138,None
813,118,2049,118,None
814,140,2049,140,None
815,148,2045,148,None
816,127,2047,127,None
817,116,2049,116,None
818,125,2043,125,None
819,142,2049,142,None
820,148,2045,148,None
821,135,2047,135,None
822,138,2045,138,None
823,172,2049,172,None
824,121,2047,121,None
825,148,2045,148,None
826,138,2049,138,None
827,123,2047,123,None
828,123,2047,123,None
829,148,2049,148,None
830,119,2047,119,None
831,143,2047,143,None
832,131,2047,131,None
833,122,2049,122,None
834,144,2045,144,None
835,142,2045,142,None
836,124,2049,124,None
837,152,2049,152,None
838,150,2049,150,None
839,129,2047,129,None
840,144,2049,144,None
841,137,2047,137,None
842,139,2047,139,None
843,134,2045,134,None
844,138,2045,138,None
845,145,2047,145,None
846,121,2047,121,None
847,132,2045,132,None
848,113,2047,113,None
849,133,2047,133,None
850,129,2047,129,None
851,153,2047,153,None
852,137,2047,137,None
853,133,2047,133,None
854,131,2047,131,None
855,135,2047,135,None
856,139,2043,139,None
857,117,2047,117,None
858,152,2049,152,None
859,120,2049,120,None
860,127,2039,127,None
861,154,2045,154,None
862,145,2047,145,None
863,140,2049,140,None
864,112,2049,112,None
